"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","5242","Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","features.APITests.steps","Fri Jan 23 11:45:39 UTC 2026","passed","Fri Jan 23 11:45:44 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","2706","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Fri Jan 23 11:39:12 UTC 2026","passed","Fri Jan 23 11:39:15 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete API will be successful with all the valid parameters","4527","Verify that the Delete API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:40:42 UTC 2026","passed","Fri Jan 23 11:40:47 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both date from and date to are invalid","3569","Verify that Search API will throw error if both date from and date to are invalid","features.APITests.steps","Fri Jan 23 11:44:20 UTC 2026","passed","Fri Jan 23 11:44:24 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4522","Verify that the POST Create API for different vaccine types","features.APITests.steps","Fri Jan 23 11:37:16 UTC 2026","passed","Fri Jan 23 11:37:21 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","5322","Verify that the POST Create API for different vaccine types","features.APITests.steps","Fri Jan 23 11:37:06 UTC 2026","passed","Fri Jan 23 11:37:12 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4215","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:41:48 UTC 2026","passed","Fri Jan 23 11:41:52 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","4398","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Fri Jan 23 11:46:38 UTC 2026","passed","Fri Jan 23 11:46:43 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","2699","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Fri Jan 23 11:38:51 UTC 2026","passed","Fri Jan 23 11:38:54 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to coding.display in imms delta table in case of only one instance of coding","3855","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to coding.display in imms delta table in case of only one instance of coding","features.APITests.steps","Fri Jan 23 11:38:26 UTC 2026","passed","Fri Jan 23 11:38:30 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","3190","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Fri Jan 23 11:43:56 UTC 2026","passed","Fri Jan 23 11:43:59 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4194","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:41:39 UTC 2026","passed","Fri Jan 23 11:41:43 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if include is invalid","3232","Verify that Search API will throw error if include is invalid","features.APITests.steps","Fri Jan 23 11:43:21 UTC 2026","passed","Fri Jan 23 11:43:24 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4793","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:38 UTC 2026","passed","Fri Jan 23 11:42:43 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4533","Verify that the POST Create API for different vaccine types","features.APITests.steps","Fri Jan 23 11:37:57 UTC 2026","passed","Fri Jan 23 11:38:02 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4333","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:00 UTC 2026","passed","Fri Jan 23 11:42:05 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","4027","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Fri Jan 23 11:46:05 UTC 2026","passed","Fri Jan 23 11:46:09 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","2466","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Fri Jan 23 11:46:55 UTC 2026","passed","Fri Jan 23 11:46:57 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","3459","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Fri Jan 23 11:43:08 UTC 2026","passed","Fri Jan 23 11:43:11 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","4035","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Fri Jan 23 11:46:13 UTC 2026","passed","Fri Jan 23 11:46:17 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient name is empty","2510","Verify that the POST Create API will fail if patient name is empty","features.APITests.steps","Fri Jan 23 11:40:26 UTC 2026","passed","Fri Jan 23 11:40:28 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","3285","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Fri Jan 23 11:43:11 UTC 2026","passed","Fri Jan 23 11:43:14 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","3237","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Fri Jan 23 11:43:47 UTC 2026","passed","Fri Jan 23 11:43:50 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","3221","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Fri Jan 23 11:43:31 UTC 2026","passed","Fri Jan 23 11:43:34 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4222","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:09 UTC 2026","passed","Fri Jan 23 11:42:13 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4071","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:55 UTC 2026","passed","Fri Jan 23 11:43:00 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","3372","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Fri Jan 23 11:44:04 UTC 2026","passed","Fri Jan 23 11:44:07 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","3249","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Fri Jan 23 11:43:53 UTC 2026","passed","Fri Jan 23 11:43:56 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Deleted event returns 404 on read request","4266","Deleted event returns 404 on read request","features.APITests.steps","Fri Jan 23 11:41:28 UTC 2026","passed","Fri Jan 23 11:41:32 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4101","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:13 UTC 2026","passed","Fri Jan 23 11:42:17 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","3314","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Fri Jan 23 11:44:07 UTC 2026","passed","Fri Jan 23 11:44:11 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","2495","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Fri Jan 23 11:38:38 UTC 2026","passed","Fri Jan 23 11:38:41 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","4147","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Fri Jan 23 11:46:34 UTC 2026","passed","Fri Jan 23 11:46:38 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be successful with all the valid parameters","5306","Verify that the Update API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:44:56 UTC 2026","passed","Fri Jan 23 11:45:01 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4139","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:41:52 UTC 2026","passed","Fri Jan 23 11:41:56 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","2432","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Fri Jan 23 11:40:23 UTC 2026","passed","Fri Jan 23 11:40:26 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4561","Verify that the POST Create API for different vaccine types","features.APITests.steps","Fri Jan 23 11:37:34 UTC 2026","passed","Fri Jan 23 11:37:39 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4134","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:17 UTC 2026","passed","Fri Jan 23 11:42:21 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4424","Verify that the POST Create API for different vaccine types","features.APITests.steps","Fri Jan 23 11:37:21 UTC 2026","passed","Fri Jan 23 11:37:25 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","2429","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Fri Jan 23 11:40:16 UTC 2026","passed","Fri Jan 23 11:40:18 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4440","Verify that the POST Create API for different vaccine types","features.APITests.steps","Fri Jan 23 11:38:02 UTC 2026","passed","Fri Jan 23 11:38:06 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4192","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:47 UTC 2026","passed","Fri Jan 23 11:42:51 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the updated event request will fail with forbidden access for MAVIS supplier","5207","Verify that the updated event request will fail with forbidden access for MAVIS supplier","features.APITests.steps","Fri Jan 23 11:45:01 UTC 2026","passed","Fri Jan 23 11:45:06 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","4025","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Fri Jan 23 11:46:26 UTC 2026","passed","Fri Jan 23 11:46:30 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","3052","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Fri Jan 23 11:40:28 UTC 2026","passed","Fri Jan 23 11:40:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to correct instance of coding.display fields in imms delta table","3969","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to correct instance of coding.display fields in imms delta table","features.APITests.steps","Fri Jan 23 11:38:22 UTC 2026","passed","Fri Jan 23 11:38:26 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","2762","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Fri Jan 23 11:39:06 UTC 2026","passed","Fri Jan 23 11:39:08 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","3175","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Fri Jan 23 11:43:34 UTC 2026","passed","Fri Jan 23 11:43:37 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4223","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:05 UTC 2026","passed","Fri Jan 23 11:42:09 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","3234","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Fri Jan 23 11:39:49 UTC 2026","passed","Fri Jan 23 11:39:53 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4158","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:51 UTC 2026","passed","Fri Jan 23 11:42:55 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid immunization id","2520","Verify that the update request will fail for invalid immunization id","features.APITests.steps","Fri Jan 23 11:46:47 UTC 2026","passed","Fri Jan 23 11:46:49 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4194","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Fri Jan 23 11:42:30 UTC 2026","passed","Fri Jan 23 11:42:34 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","2445","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Fri Jan 23 11:39:37 UTC 2026","passed","Fri Jan 23 11:39:39 UTC 2026","","Create the immunization event for a patient","",""
