"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3290","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 10:33:27 UTC 2026","passed","Wed Jan 21 10:33:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for invalid but Mod11 compliant NHS Number","3388","Verify that the POST Create API for invalid but Mod11 compliant NHS Number","features.APITests.steps","Wed Jan 21 10:34:05 UTC 2026","passed","Wed Jan 21 10:34:08 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","1767","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Wed Jan 21 10:35:03 UTC 2026","passed","Wed Jan 21 10:35:04 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1806","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:34:39 UTC 2026","passed","Wed Jan 21 10:34:40 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read event request will fail with Not found error with invalid Imms Id","1772","Verify that the Read event request will fail with Not found error with invalid Imms Id","features.APITests.steps","Wed Jan 21 10:36:14 UTC 2026","passed","Wed Jan 21 10:36:16 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","3073","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:40:10 UTC 2026","passed","Wed Jan 21 10:40:13 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3299","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 10:33:21 UTC 2026","passed","Wed Jan 21 10:33:24 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","1752","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Wed Jan 21 10:40:17 UTC 2026","passed","Wed Jan 21 10:40:19 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","2021","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:34:50 UTC 2026","passed","Wed Jan 21 10:34:52 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3561","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 10:33:07 UTC 2026","passed","Wed Jan 21 10:33:11 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1711","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:34:30 UTC 2026","passed","Wed Jan 21 10:34:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","2229","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Wed Jan 21 10:38:09 UTC 2026","passed","Wed Jan 21 10:38:11 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier and _elements","3042","Flu event is created and search post request fetch the only one record matched with identifier and  elements","features.APITests.steps","Wed Jan 21 10:38:33 UTC 2026","passed","Wed Jan 21 10:38:36 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","2853","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:39:34 UTC 2026","passed","Wed Jan 21 10:39:36 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1747","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:34:53 UTC 2026","passed","Wed Jan 21 10:34:55 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3188","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 10:36:43 UTC 2026","passed","Wed Jan 21 10:36:46 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Empty search response will be received when no record is found for the given identifier in search request","1867","Empty search response will be received when no record is found for the given identifier in search request","features.APITests.steps","Wed Jan 21 10:38:45 UTC 2026","passed","Wed Jan 21 10:38:47 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","2367","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:34:40 UTC 2026","passed","Wed Jan 21 10:34:43 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3153","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 10:37:00 UTC 2026","passed","Wed Jan 21 10:37:03 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the updated event request will fail with forbidden access for MAVIS supplier","3731","Verify that the updated event request will fail with forbidden access for MAVIS supplier","features.APITests.steps","Wed Jan 21 10:38:51 UTC 2026","passed","Wed Jan 21 10:38:54 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to respective text fields in imms delta table","2874","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to respective text fields in imms delta table","features.APITests.steps","Wed Jan 21 10:33:44 UTC 2026","passed","Wed Jan 21 10:33:47 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to correct instance of coding.display fields in imms delta table","3024","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to correct instance of coding.display fields in imms delta table","features.APITests.steps","Wed Jan 21 10:33:50 UTC 2026","passed","Wed Jan 21 10:33:53 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","1766","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Wed Jan 21 10:35:08 UTC 2026","passed","Wed Jan 21 10:35:10 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2269","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Wed Jan 21 10:38:07 UTC 2026","passed","Wed Jan 21 10:38:09 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1763","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Wed Jan 21 10:35:29 UTC 2026","passed","Wed Jan 21 10:35:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","1916","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Wed Jan 21 10:34:10 UTC 2026","passed","Wed Jan 21 10:34:12 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1742","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Wed Jan 21 10:35:31 UTC 2026","passed","Wed Jan 21 10:35:33 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3377","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 10:33:24 UTC 2026","passed","Wed Jan 21 10:33:27 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","3081","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Wed Jan 21 10:40:01 UTC 2026","passed","Wed Jan 21 10:40:04 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","2603","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Wed Jan 21 10:33:59 UTC 2026","passed","Wed Jan 21 10:34:01 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3208","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 10:36:24 UTC 2026","passed","Wed Jan 21 10:36:27 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","2288","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Wed Jan 21 10:37:56 UTC 2026","passed","Wed Jan 21 10:37:59 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3158","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 10:36:33 UTC 2026","passed","Wed Jan 21 10:36:37 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3125","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 10:33:31 UTC 2026","passed","Wed Jan 21 10:33:34 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3219","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 10:36:16 UTC 2026","passed","Wed Jan 21 10:36:19 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","1771","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Wed Jan 21 10:34:01 UTC 2026","passed","Wed Jan 21 10:34:03 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will be successful if all date field has valid past date","16014","Verify that the POST Create API will be successful if all date field has valid past date","features.APITests.steps","Wed Jan 21 10:34:14 UTC 2026","passed","Wed Jan 21 10:34:30 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3578","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 10:37:10 UTC 2026","passed","Wed Jan 21 10:37:13 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3332","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 10:33:14 UTC 2026","passed","Wed Jan 21 10:33:17 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","1755","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Wed Jan 21 10:35:12 UTC 2026","passed","Wed Jan 21 10:35:13 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and updated twice and search request fetch the latest meta version and Etag","4424","Flu event is created and updated twice and search request fetch the latest meta version and Etag","features.APITests.steps","Wed Jan 21 10:38:26 UTC 2026","passed","Wed Jan 21 10:38:30 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","2254","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Wed Jan 21 10:38:11 UTC 2026","passed","Wed Jan 21 10:38:14 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","3007","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:39:31 UTC 2026","passed","Wed Jan 21 10:39:34 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","3455","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Wed Jan 21 10:37:59 UTC 2026","passed","Wed Jan 21 10:38:02 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","2275","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Wed Jan 21 10:38:14 UTC 2026","passed","Wed Jan 21 10:38:16 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","2953","Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:39:16 UTC 2026","passed","Wed Jan 21 10:39:18 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2314","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Wed Jan 21 10:37:48 UTC 2026","passed","Wed Jan 21 10:37:51 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3313","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 10:33:11 UTC 2026","passed","Wed Jan 21 10:33:14 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1827","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:34:57 UTC 2026","passed","Wed Jan 21 10:34:59 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are blank in imms delta table if no text or value string or display field is present","2802","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are blank in imms delta table if no text or value string or display field is present","features.APITests.steps","Wed Jan 21 10:33:56 UTC 2026","passed","Wed Jan 21 10:33:59 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if nhs number is invalid","1850","Verify that the POST Create API will fail if nhs number is invalid","features.APITests.steps","Wed Jan 21 10:35:04 UTC 2026","passed","Wed Jan 21 10:35:06 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3182","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 10:36:57 UTC 2026","passed","Wed Jan 21 10:37:00 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1763","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:34:44 UTC 2026","passed","Wed Jan 21 10:34:46 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","2419","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Wed Jan 21 10:37:39 UTC 2026","passed","Wed Jan 21 10:37:42 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1674","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Wed Jan 21 10:35:22 UTC 2026","passed","Wed Jan 21 10:35:24 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4100","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Jan 21 10:36:53 UTC 2026","passed","Wed Jan 21 10:36:57 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","5126","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Wed Jan 21 10:35:52 UTC 2026","passed","Wed Jan 21 10:35:58 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1688","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Wed Jan 21 10:34:52 UTC 2026","passed","Wed Jan 21 10:34:53 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3837","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Jan 21 10:33:03 UTC 2026","passed","Wed Jan 21 10:33:07 UTC 2026","","Create the immunization event for a patient","",""
