"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3370","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:55:50 UTC 2026","passed","Mon Feb 02 10:55:53 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3205","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Mon Feb 02 10:59:09 UTC 2026","passed","Mon Feb 02 10:59:12 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1834","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Mon Feb 02 10:57:16 UTC 2026","passed","Mon Feb 02 10:57:18 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","2397","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Mon Feb 02 11:00:30 UTC 2026","passed","Mon Feb 02 11:00:33 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1876","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Mon Feb 02 10:56:57 UTC 2026","passed","Mon Feb 02 10:56:59 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3410","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Mon Feb 02 10:59:35 UTC 2026","passed","Mon Feb 02 10:59:38 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","2399","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Mon Feb 02 11:00:33 UTC 2026","passed","Mon Feb 02 11:00:35 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier with correct version id","4457","Flu event is created and search post request fetch the only one record matched with identifier with correct version id","features.APITests.steps","Mon Feb 02 11:00:55 UTC 2026","passed","Mon Feb 02 11:01:00 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3311","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Mon Feb 02 10:59:22 UTC 2026","passed","Mon Feb 02 10:59:25 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1792","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Mon Feb 02 10:56:55 UTC 2026","passed","Mon Feb 02 10:56:57 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3242","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Mon Feb 02 10:59:19 UTC 2026","passed","Mon Feb 02 10:59:22 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3356","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:55:46 UTC 2026","passed","Mon Feb 02 10:55:50 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1781","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Mon Feb 02 10:57:48 UTC 2026","passed","Mon Feb 02 10:57:49 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","2284","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Mon Feb 02 11:00:19 UTC 2026","passed","Mon Feb 02 11:00:21 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1754","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Mon Feb 02 10:57:37 UTC 2026","passed","Mon Feb 02 10:57:39 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete API will be successful with all the valid parameters","3318","Verify that the Delete API will be successful with all the valid parameters","features.APITests.steps","Mon Feb 02 10:57:55 UTC 2026","passed","Mon Feb 02 10:57:58 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1853","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Mon Feb 02 10:56:53 UTC 2026","passed","Mon Feb 02 10:56:55 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1794","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Mon Feb 02 10:57:39 UTC 2026","passed","Mon Feb 02 10:57:40 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","3051","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Mon Feb 02 11:02:13 UTC 2026","passed","Mon Feb 02 11:02:16 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3347","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:56:11 UTC 2026","passed","Mon Feb 02 10:56:14 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if nhs number is invalid","1788","Verify that the POST Create API will fail if nhs number is invalid","features.APITests.steps","Mon Feb 02 10:57:23 UTC 2026","passed","Mon Feb 02 10:57:25 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","2372","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Mon Feb 02 10:59:49 UTC 2026","passed","Mon Feb 02 10:59:52 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","2396","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Mon Feb 02 10:57:08 UTC 2026","passed","Mon Feb 02 10:57:10 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","2565","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Mon Feb 02 11:00:16 UTC 2026","passed","Mon Feb 02 11:00:19 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","3409","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Mon Feb 02 11:02:19 UTC 2026","passed","Mon Feb 02 11:02:23 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1811","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Mon Feb 02 10:57:49 UTC 2026","passed","Mon Feb 02 10:57:51 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: verify that vaccination record can be updated with valid vaccination detail","3384","verify that vaccination record can be updated with valid vaccination detail","features.APITests.steps","Mon Feb 02 11:01:14 UTC 2026","passed","Mon Feb 02 11:01:18 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1804","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Mon Feb 02 10:57:04 UTC 2026","passed","Mon Feb 02 10:57:06 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2322","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Mon Feb 02 11:00:14 UTC 2026","passed","Mon Feb 02 11:00:16 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3879","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:55:39 UTC 2026","passed","Mon Feb 02 10:55:43 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","1742","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Mon Feb 02 10:56:42 UTC 2026","passed","Mon Feb 02 10:56:43 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","1804","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Mon Feb 02 10:56:43 UTC 2026","passed","Mon Feb 02 10:56:45 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1935","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Mon Feb 02 10:57:10 UTC 2026","passed","Mon Feb 02 10:57:12 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will be successful if all date field has valid past date","2539","Verify that the POST Create API will be successful if all date field has valid past date","features.APITests.steps","Mon Feb 02 10:56:47 UTC 2026","passed","Mon Feb 02 10:56:50 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event request will fail with unauthorized access for MAVIS supplier","3831","Verify that the Delete event request will fail with unauthorized access for MAVIS supplier","features.APITests.steps","Mon Feb 02 10:58:07 UTC 2026","passed","Mon Feb 02 10:58:11 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3586","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:55:28 UTC 2026","passed","Mon Feb 02 10:55:32 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3722","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:55:21 UTC 2026","passed","Mon Feb 02 10:55:25 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","5466","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Mon Feb 02 10:58:13 UTC 2026","passed","Mon Feb 02 10:58:18 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3294","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:56:14 UTC 2026","passed","Mon Feb 02 10:56:18 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","3045","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Mon Feb 02 11:02:16 UTC 2026","passed","Mon Feb 02 11:02:19 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1679","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Mon Feb 02 10:57:06 UTC 2026","passed","Mon Feb 02 10:57:08 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if nhs number is invalid","1801","Verify that the POST Create API will fail if nhs number is invalid","features.APITests.steps","Mon Feb 02 10:57:25 UTC 2026","passed","Mon Feb 02 10:57:27 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","2411","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Mon Feb 02 10:59:52 UTC 2026","passed","Mon Feb 02 10:59:54 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3655","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:55:36 UTC 2026","passed","Mon Feb 02 10:55:39 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","1770","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Mon Feb 02 10:56:45 UTC 2026","passed","Mon Feb 02 10:56:47 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","1791","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Mon Feb 02 10:57:21 UTC 2026","passed","Mon Feb 02 10:57:23 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for invalid but Mod11 compliant NHS Number","3431","Verify that the POST Create API for invalid but Mod11 compliant NHS Number","features.APITests.steps","Mon Feb 02 10:56:38 UTC 2026","passed","Mon Feb 02 10:56:42 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","3022","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Mon Feb 02 11:02:10 UTC 2026","passed","Mon Feb 02 11:02:13 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3900","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:56:07 UTC 2026","passed","Mon Feb 02 10:56:11 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","2116","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Mon Feb 02 11:02:37 UTC 2026","passed","Mon Feb 02 11:02:39 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","3148","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Mon Feb 02 10:59:59 UTC 2026","passed","Mon Feb 02 11:00:02 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","1740","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Mon Feb 02 10:56:33 UTC 2026","passed","Mon Feb 02 10:56:35 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3522","Verify that the POST Create API for different vaccine types","features.APITests.steps","Mon Feb 02 10:56:00 UTC 2026","passed","Mon Feb 02 10:56:04 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3647","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Mon Feb 02 10:59:38 UTC 2026","passed","Mon Feb 02 10:59:42 UTC 2026","","Search the immunization of a patient","",""
