"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1999","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:05 UTC 2026","passed","Tue Jan 20 08:45:07 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1955","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:03 UTC 2026","passed","Tue Jan 20 08:45:05 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to respective text fields in imms delta table","5217","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to respective text fields in imms delta table","features.APITests.steps","Tue Jan 20 08:44:15 UTC 2026","passed","Tue Jan 20 08:44:20 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and updated twice and search request fetch the latest meta version and Etag","5164","Flu event is created and updated twice and search request fetch the latest meta version and Etag","features.APITests.steps","Tue Jan 20 08:49:18 UTC 2026","passed","Tue Jan 20 08:49:23 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Deleted event returns 404 on read request","3532","Deleted event returns 404 on read request","features.APITests.steps","Tue Jan 20 08:46:47 UTC 2026","passed","Tue Jan 20 08:46:51 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","3431","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:50:51 UTC 2026","passed","Tue Jan 20 08:50:54 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3586","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 20 08:47:32 UTC 2026","passed","Tue Jan 20 08:47:35 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","2146","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:01 UTC 2026","passed","Tue Jan 20 08:45:03 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are blank in imms delta table if no text or value string or display field is present","3222","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are blank in imms delta table if no text or value string or display field is present","features.APITests.steps","Tue Jan 20 08:44:32 UTC 2026","passed","Tue Jan 20 08:44:35 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for invalid but Mod11 compliant NHS Number","3895","Verify that the POST Create API for invalid but Mod11 compliant NHS Number","features.APITests.steps","Tue Jan 20 08:44:41 UTC 2026","passed","Tue Jan 20 08:44:45 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1994","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Tue Jan 20 08:46:03 UTC 2026","passed","Tue Jan 20 08:46:05 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3446","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 20 08:47:56 UTC 2026","passed","Tue Jan 20 08:47:59 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","2130","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:29 UTC 2026","passed","Tue Jan 20 08:45:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","4527","Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","features.APITests.steps","Tue Jan 20 08:50:05 UTC 2026","passed","Tue Jan 20 08:50:09 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","16237","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:43:39 UTC 2026","passed","Tue Jan 20 08:43:55 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3766","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:43:05 UTC 2026","passed","Tue Jan 20 08:43:08 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2329","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Tue Jan 20 08:45:39 UTC 2026","passed","Tue Jan 20 08:45:42 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3646","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 20 08:46:53 UTC 2026","passed","Tue Jan 20 08:46:57 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3709","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 20 08:47:00 UTC 2026","passed","Tue Jan 20 08:47:04 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","1886","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Tue Jan 20 08:45:37 UTC 2026","passed","Tue Jan 20 08:45:39 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","2123","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Tue Jan 20 08:44:37 UTC 2026","passed","Tue Jan 20 08:44:39 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","2031","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Tue Jan 20 08:45:56 UTC 2026","passed","Tue Jan 20 08:45:58 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1960","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:23 UTC 2026","passed","Tue Jan 20 08:45:25 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event request will fail with Not found error","2000","Verify that the Delete event request will fail with Not found error","features.APITests.steps","Tue Jan 20 08:46:24 UTC 2026","passed","Tue Jan 20 08:46:26 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Flu event is created and updated twice","5888","Flu event is created and updated twice","features.APITests.steps","Tue Jan 20 08:49:54 UTC 2026","passed","Tue Jan 20 08:50:00 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event is not coming in Get Search API response","5462","Verify that the Delete event is not coming in Get Search API response","features.APITests.steps","Tue Jan 20 08:46:11 UTC 2026","passed","Tue Jan 20 08:46:17 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","2004","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Tue Jan 20 08:45:45 UTC 2026","passed","Tue Jan 20 08:45:47 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","2686","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Tue Jan 20 08:48:25 UTC 2026","passed","Tue Jan 20 08:48:28 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the immunisation events retrieved in the response of Search API should be within Date From and Date To range","2783","Verify that the immunisation events retrieved in the response of Search API should be within Date From and Date To range","features.APITests.steps","Tue Jan 20 08:48:06 UTC 2026","passed","Tue Jan 20 08:48:09 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will be successful if all date field has valid past date","2860","Verify that the POST Create API will be successful if all date field has valid past date","features.APITests.steps","Tue Jan 20 08:44:51 UTC 2026","passed","Tue Jan 20 08:44:54 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3496","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 20 08:47:11 UTC 2026","passed","Tue Jan 20 08:47:14 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3813","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:44:07 UTC 2026","passed","Tue Jan 20 08:44:11 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier with correct version id","4872","Flu event is created and search post request fetch the only one record matched with identifier with correct version id","features.APITests.steps","Tue Jan 20 08:49:30 UTC 2026","passed","Tue Jan 20 08:49:35 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","2044","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Tue Jan 20 08:51:05 UTC 2026","passed","Tue Jan 20 08:51:07 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","2031","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Tue Jan 20 08:45:48 UTC 2026","passed","Tue Jan 20 08:45:50 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3775","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:43:24 UTC 2026","passed","Tue Jan 20 08:43:28 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","3435","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:50:27 UTC 2026","passed","Tue Jan 20 08:50:31 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2610","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Tue Jan 20 08:48:52 UTC 2026","passed","Tue Jan 20 08:48:55 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4223","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:43:55 UTC 2026","passed","Tue Jan 20 08:44:00 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete API will be successful with all the valid parameters","3996","Verify that the Delete API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 20 08:46:07 UTC 2026","passed","Tue Jan 20 08:46:11 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","2770","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Tue Jan 20 08:48:55 UTC 2026","passed","Tue Jan 20 08:48:58 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","3449","Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:50:13 UTC 2026","passed","Tue Jan 20 08:50:16 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1978","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:07 UTC 2026","passed","Tue Jan 20 08:45:09 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3840","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:43:35 UTC 2026","passed","Tue Jan 20 08:43:39 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","2110","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:44:56 UTC 2026","passed","Tue Jan 20 08:44:58 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier","3440","Flu event is created and search post request fetch the only one record matched with identifier","features.APITests.steps","Tue Jan 20 08:49:23 UTC 2026","passed","Tue Jan 20 08:49:26 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","16778","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:42:44 UTC 2026","passed","Tue Jan 20 08:43:00 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Empty search response will be received when no record is found for the given identifier in search request","2001","Empty search response will be received when no record is found for the given identifier in search request","features.APITests.steps","Tue Jan 20 08:49:39 UTC 2026","passed","Tue Jan 20 08:49:41 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read event request will fail with Not found error with invalid Imms Id","2117","Verify that the Read event request will fail with Not found error with invalid Imms Id","features.APITests.steps","Tue Jan 20 08:46:51 UTC 2026","passed","Tue Jan 20 08:46:53 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","2167","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Tue Jan 20 08:44:49 UTC 2026","passed","Tue Jan 20 08:44:51 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","2608","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Tue Jan 20 08:48:42 UTC 2026","passed","Tue Jan 20 08:48:44 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","3302","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:50:31 UTC 2026","passed","Tue Jan 20 08:50:34 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","2756","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Tue Jan 20 08:48:31 UTC 2026","passed","Tue Jan 20 08:48:34 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","3249","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Tue Jan 20 08:50:44 UTC 2026","passed","Tue Jan 20 08:50:47 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","3426","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Tue Jan 20 08:47:49 UTC 2026","passed","Tue Jan 20 08:47:52 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","2245","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Tue Jan 20 08:51:07 UTC 2026","passed","Tue Jan 20 08:51:09 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","1932","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Tue Jan 20 08:45:44 UTC 2026","passed","Tue Jan 20 08:45:45 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","2197","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Tue Jan 20 08:45:50 UTC 2026","passed","Tue Jan 20 08:45:52 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","1928","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:25 UTC 2026","passed","Tue Jan 20 08:45:27 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","2011","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Tue Jan 20 08:44:35 UTC 2026","passed","Tue Jan 20 08:44:37 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","5928","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Tue Jan 20 08:46:26 UTC 2026","passed","Tue Jan 20 08:46:32 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that update will be successful when request is triggered by other supplier with authorize permission","5053","Verify that update will be successful when request is triggered by other supplier with authorize permission","features.APITests.steps","Tue Jan 20 08:50:00 UTC 2026","passed","Tue Jan 20 08:50:05 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both date from and date to are invalid","2544","Verify that Search API will throw error if both date from and date to are invalid","features.APITests.steps","Tue Jan 20 08:49:06 UTC 2026","passed","Tue Jan 20 08:49:09 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2008","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Tue Jan 20 08:45:42 UTC 2026","passed","Tue Jan 20 08:45:44 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3975","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:43:16 UTC 2026","passed","Tue Jan 20 08:43:20 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","2430","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:09 UTC 2026","passed","Tue Jan 20 08:45:11 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","3579","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Tue Jan 20 08:45:58 UTC 2026","passed","Tue Jan 20 08:46:01 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3767","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Jan 20 08:43:12 UTC 2026","passed","Tue Jan 20 08:43:16 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","2006","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Tue Jan 20 08:45:19 UTC 2026","passed","Tue Jan 20 08:45:21 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","2089","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Tue Jan 20 08:44:39 UTC 2026","passed","Tue Jan 20 08:44:41 UTC 2026","","Create the immunization event for a patient","",""
