"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","39249","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Tue Jan 20 09:00:25 UTC 2026","passed","Tue Jan 20 09:01:04 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","34003","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Tue Jan 20 08:55:30 UTC 2026","passed","Tue Jan 20 08:56:04 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","39524","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Tue Jan 20 08:57:34 UTC 2026","passed","Tue Jan 20 08:58:13 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated and batch file will fail upload due to mandatory field missing","40884","Verify that the API vaccination record will be successful updated and batch file will fail upload due to mandatory field missing","features.batchTests.Steps","Tue Jan 20 09:09:40 UTC 2026","passed","Tue Jan 20 09:10:21 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","46363","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Tue Jan 20 08:59:38 UTC 2026","passed","Tue Jan 20 09:00:25 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","50654","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Tue Jan 20 09:01:51 UTC 2026","passed","Tue Jan 20 09:02:42 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","52005","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Tue Jan 20 09:07:55 UTC 2026","passed","Tue Jan 20 09:08:47 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","53922","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Tue Jan 20 09:08:47 UTC 2026","passed","Tue Jan 20 09:09:40 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","66182","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Tue Jan 20 08:53:32 UTC 2026","passed","Tue Jan 20 08:54:38 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","40471","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Tue Jan 20 08:58:58 UTC 2026","passed","Tue Jan 20 08:59:38 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","46963","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Tue Jan 20 09:01:04 UTC 2026","passed","Tue Jan 20 09:01:51 UTC 2026","","Create the immunization event for a patient through batch file","",""
