"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","2204","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:17 UTC 2026","passed","Thu Jan 22 11:10:19 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3152","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Jan 22 11:09:00 UTC 2026","passed","Thu Jan 22 11:09:03 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1510","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Thu Jan 22 11:10:47 UTC 2026","passed","Thu Jan 22 11:10:49 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","2838","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Thu Jan 22 11:11:38 UTC 2026","passed","Thu Jan 22 11:11:40 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event is not coming in Get Search API response","5001","Verify that the Delete event is not coming in Get Search API response","features.APITests.steps","Thu Jan 22 11:11:15 UTC 2026","passed","Thu Jan 22 11:11:20 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event is not coming in Post Search API response","3140","Verify that the Delete event is not coming in Post Search API response","features.APITests.steps","Thu Jan 22 11:11:20 UTC 2026","passed","Thu Jan 22 11:11:23 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2028","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Thu Jan 22 11:13:31 UTC 2026","passed","Thu Jan 22 11:13:33 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","2809","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:14:42 UTC 2026","passed","Thu Jan 22 11:14:45 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","2539","Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:14:34 UTC 2026","passed","Thu Jan 22 11:14:36 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","2715","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:15:08 UTC 2026","passed","Thu Jan 22 11:15:11 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1742","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Thu Jan 22 11:11:08 UTC 2026","passed","Thu Jan 22 11:11:10 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","1572","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:29 UTC 2026","passed","Thu Jan 22 11:10:30 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","2398","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:01 UTC 2026","passed","Thu Jan 22 11:10:03 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: verify that vaccination record can be updated with valid vaccination detail","2959","verify that vaccination record can be updated with valid vaccination detail","features.APITests.steps","Thu Jan 22 11:14:15 UTC 2026","passed","Thu Jan 22 11:14:18 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","3404","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:14:48 UTC 2026","passed","Thu Jan 22 11:14:51 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","1886","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Thu Jan 22 11:09:43 UTC 2026","passed","Thu Jan 22 11:09:45 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1561","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:22 UTC 2026","passed","Thu Jan 22 11:10:24 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2750","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Thu Jan 22 11:10:37 UTC 2026","passed","Thu Jan 22 11:10:39 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","5078","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Thu Jan 22 11:11:30 UTC 2026","passed","Thu Jan 22 11:11:35 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM fields are mapped to first instance of coding.display fields in imms delta table","2703","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM fields are mapped to first instance of coding.display fields in imms delta table","features.APITests.steps","Thu Jan 22 11:09:28 UTC 2026","passed","Thu Jan 22 11:09:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for invalid but Mod11 compliant NHS Number","2918","Verify that the POST Create API for invalid but Mod11 compliant NHS Number","features.APITests.steps","Thu Jan 22 11:09:47 UTC 2026","passed","Thu Jan 22 11:09:50 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1951","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Thu Jan 22 11:11:05 UTC 2026","passed","Thu Jan 22 11:11:07 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","2911","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:10 UTC 2026","passed","Thu Jan 22 11:10:13 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","1612","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Thu Jan 22 11:10:33 UTC 2026","passed","Thu Jan 22 11:10:35 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","1744","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Thu Jan 22 11:09:42 UTC 2026","passed","Thu Jan 22 11:09:43 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","2498","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:13 UTC 2026","passed","Thu Jan 22 11:10:15 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2831","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:12:28 UTC 2026","passed","Thu Jan 22 11:12:31 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","2770","Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:14:36 UTC 2026","passed","Thu Jan 22 11:14:39 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","1619","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:05 UTC 2026","passed","Thu Jan 22 11:10:07 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event request will fail with unauthorized access for MAVIS supplier","3550","Verify that the Delete event request will fail with unauthorized access for MAVIS supplier","features.APITests.steps","Thu Jan 22 11:11:23 UTC 2026","passed","Thu Jan 22 11:11:27 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete event request will fail with Not found error","2799","Verify that the Delete event request will fail with Not found error","features.APITests.steps","Thu Jan 22 11:11:27 UTC 2026","passed","Thu Jan 22 11:11:30 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2808","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:12:01 UTC 2026","passed","Thu Jan 22 11:12:03 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","1637","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:19 UTC 2026","passed","Thu Jan 22 11:10:21 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier with correct version id","4007","Flu event is created and search post request fetch the only one record matched with identifier with correct version id","features.APITests.steps","Thu Jan 22 11:13:58 UTC 2026","passed","Thu Jan 22 11:14:02 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","1526","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Thu Jan 22 11:10:27 UTC 2026","passed","Thu Jan 22 11:10:29 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","2017","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Thu Jan 22 11:13:12 UTC 2026","passed","Thu Jan 22 11:13:14 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will be successful if all date field has valid past date","2395","Verify that the POST Create API will be successful if all date field has valid past date","features.APITests.steps","Thu Jan 22 11:09:55 UTC 2026","passed","Thu Jan 22 11:09:57 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if nhs number is invalid","1703","Verify that the POST Create API will fail if nhs number is invalid","features.APITests.steps","Thu Jan 22 11:10:30 UTC 2026","passed","Thu Jan 22 11:10:32 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1571","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Thu Jan 22 11:10:43 UTC 2026","passed","Thu Jan 22 11:10:44 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","2953","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Jan 22 11:09:03 UTC 2026","passed","Thu Jan 22 11:09:06 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3954","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Jan 22 11:08:40 UTC 2026","passed","Thu Jan 22 11:08:44 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2853","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:12:14 UTC 2026","passed","Thu Jan 22 11:12:16 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","9573","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Jan 22 11:08:51 UTC 2026","failed","Thu Jan 22 11:09:00 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","1989","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Thu Jan 22 11:13:10 UTC 2026","passed","Thu Jan 22 11:13:12 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to correct instance of coding.display fields in imms delta table","2810","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to correct instance of coding.display fields in imms delta table","features.APITests.steps","Thu Jan 22 11:09:31 UTC 2026","passed","Thu Jan 22 11:09:34 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2163","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Thu Jan 22 11:13:29 UTC 2026","passed","Thu Jan 22 11:13:31 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2860","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:12:41 UTC 2026","passed","Thu Jan 22 11:12:44 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","3812","Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","features.APITests.steps","Thu Jan 22 11:14:27 UTC 2026","passed","Thu Jan 22 11:14:31 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Empty search response will be received when no record is found for the given identifier in search request","1733","Empty search response will be received when no record is found for the given identifier in search request","features.APITests.steps","Thu Jan 22 11:14:06 UTC 2026","passed","Thu Jan 22 11:14:08 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be successful with all the valid parameters","3533","Verify that the Update API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:14:08 UTC 2026","passed","Thu Jan 22 11:14:12 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Flu event is created and updated twice","4954","Flu event is created and updated twice","features.APITests.steps","Thu Jan 22 11:14:18 UTC 2026","passed","Thu Jan 22 11:14:23 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2948","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:12:16 UTC 2026","passed","Thu Jan 22 11:12:19 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","3055","Scenario Outline name: Verify that the Update API will be fails if expiration date has invalid formatted date","features.APITests.steps","Thu Jan 22 11:14:59 UTC 2026","passed","Thu Jan 22 11:15:02 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4385","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:12:31 UTC 2026","passed","Thu Jan 22 11:12:35 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","1743","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Thu Jan 22 11:09:51 UTC 2026","passed","Thu Jan 22 11:09:53 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2060","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Thu Jan 22 11:13:18 UTC 2026","passed","Thu Jan 22 11:13:20 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","2362","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Thu Jan 22 11:13:23 UTC 2026","passed","Thu Jan 22 11:13:25 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","3112","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:11:51 UTC 2026","passed","Thu Jan 22 11:11:54 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/delete.feature: Verify that the Delete API will be successful with all the valid parameters","3262","Verify that the Delete API will be successful with all the valid parameters","features.APITests.steps","Thu Jan 22 11:11:12 UTC 2026","passed","Thu Jan 22 11:11:15 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are blank in imms delta table if no text or value string or display field is present","3170","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are blank in imms delta table if no text or value string or display field is present","features.APITests.steps","Thu Jan 22 11:09:38 UTC 2026","passed","Thu Jan 22 11:09:42 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1757","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Thu Jan 22 11:11:03 UTC 2026","passed","Thu Jan 22 11:11:05 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","2731","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Thu Jan 22 11:15:11 UTC 2026","passed","Thu Jan 22 11:15:13 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/imms_fhir_api_automation/imms_fhir_api_automation/features/APITests/read.feature: Verify that the Read event request will fail with Not found error with invalid Imms Id","1620","Verify that the Read event request will fail with Not found error with invalid Imms Id","features.APITests.steps","Thu Jan 22 11:11:50 UTC 2026","passed","Thu Jan 22 11:11:51 UTC 2026","","Read the immunization of a patient","",""
